ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
716232	60	W	7	37		10.3	10.441	34.039693	-118.05069		OR	1	SANTA ANITA NB	4061			
716233	60	W	7	37		10.9	11.041	34.037915	-118.040413		OR	1	PECK SB	4060			
716234	60	E	7	37		10.98	11.121	34.037428	-118.039136		OR	1	PECK / DURFEE	4017			
716235	60	E	7	37		11.57	11.711	34.034891	-118.029411	.56	ML	4	W OF 605	2361			
716237	60	E	7	37		12.1	12.241	34.031123	-118.02136	.535	ML	6	WORKMAN MILL	2583			
716238	60	W	7	37		12.1	12.241	34.03138	-118.02126	.569	ML	5	WORKMAN MI	2583			
716239	60	E	7	37	36490	12.64	12.781	34.02896	-118.012462		OR	1	CROSSROADS	4508			
716240	60	W	7	37	36490	12.87	13.011	34.029247	-118.008439		OR	1	CROSSROADS	4509			
716241	60	W	7	37		14.98	15.121	34.012079	-117.980022	.45	ML	4	W/O TURNBULL	2158			
716243	60	E	7	37		15.91	16.051	34.007035	-117.965011		OR	1	HACIENDA SB	4021			
716244	60	W	7	37		15.78	15.921	34.00782	-117.967088		OR	1	HACIENDA SB	4055			
716245	60	W	7	37		15.98	16.121	34.006822	-117.963815		OR	1	HACIENDA NB	4054			
716246	60	E	7	37		16.12	16.261	34.00598	-117.961572		OR	1	HACIENDA NB	4022			
716249	60	W	7	37		17.77	17.911	33.997875	-117.934513		OR	1	AZUSA SB	4053			
716250	60	E	7	37		17.94	18.081	33.996934	-117.931728		OR	1	AZUSA SB	4023			
716251	60	W	7	37		18	18.141	33.997	-117.930655		OR	1	AZUSA NB	4052			
716252	60	E	7	37		18.14	18.281	33.996462	-117.928294		OR	1	AZUSA NB	4024			
716253	60	W	7	37		18.35	18.491	33.996291	-117.924633	.25	ML	4	E/O AZUSA 1	2161			
716254	60	E	7	37		18.35	18.491	33.996031	-117.924675	.18	ML	4	E/O AZUSA 1	2161			
716255	60	W	7	37	36490	19.31	19.451	33.994319	-117.908132		OR	1	FULLERTON SB	4051			
716256	60	W	7	37	36490	19.52	19.661	33.994314	-117.904483		OR	1	FULLERTON NB	4050			
716257	60	E	7	37	36490	19.61	19.751	33.994073	-117.902914		OR	1	FULLERTON NB	4026			
716258	60	W	7	37	36490	20.34	20.481	33.994299	-117.890213		OR	1	NOGALES SB	4049			
716259	60	E	7	37	36490	20.38	20.521	33.994085	-117.88949		OR	1	NOGALES SB	4027			
716260	60	W	7	37	36490	20.47	20.611	33.994278	-117.887951		OR	1	NOGALES NB	4048			
716261	60	E	7	37	36490	20.53	20.671	33.994021	-117.886877		OR	1	NOGALES NB	4028			
716262	60	W	7	37	36490	R21.31	21.451	33.995905	-117.873496		OR	1	FAIRWAY SB	4047			
716263	60	E	7	37	36490	R21.46	21.601	33.99613	-117.870894		OR	1	FAIRWAY SB	4029			
716264	60	E	7	37	36490	R21.69	21.831	33.996748	-117.866957		OR	1	FAIRWAY NB	4030			
716265	60	E	7	37	36490	R22.3	22.441	33.998463	-117.856533	.405	ML	4	W OF LEMON	2162			
716267	60	W	7	37	19192	R22.79	22.931	33.999995	-117.848226		OR	1	BREA CANYON	4046			
716268	60	E	7	37	19192	R22.94	23.081	34.000335	-117.84567		OR	1	BREA CANYON	4031			
716269	60	W	7	37	58072	R30.19	30.331	34.025038	-117.734229		OR	1	RESERVOIR	4038			
716270	60	E	7	37	58072	R30.371	30.512	34.024861	-117.730929		OR	1	RESERVOIR	4814			
716271	71	S	7	37	58072	R.84	.501	34.06708	-117.804144	1.218	ML	1	RIDGEWAY ST	2560			
716272	91	E	7	37	44000	6.12	.108	33.872586	-118.289005	.333	ML	3	VERMONT	2257			
716273	91	E	7	37	44000	R6.56	.558	33.872636	-118.2812	.525	ML	3	FIGUEROA	2256			
716274	91	W	7	37	11530	R7.16	1.158	33.872685	-118.27075		OR	1	MAIN	4506			
716275	91	E	7	37	11530	R7.16	1.158	33.872471	-118.27074		OR	1	MAIN	4513			
716276	91	W	7	37	11530	R7.55	1.548	33.873537	-118.264071		OR	1	AVALON 1	4139			
716279	91	W	7	37	11530	R8.27	2.268	33.873676	-118.251564		OR	1	CENTRAL 1	4138			
716281	91	E	7	37	11530	R8.58	2.578	33.873339	-118.246168		OR	1	CENTRAL 2	4077			
716282	91	W	7	37	15044	R9.1	3.098	33.873772	-118.23715		OR	1	WILMINGTON	4137			
716283	91	E	7	37	15044	R9.11	3.108	33.87359	-118.236964		OR	1	WILMINGTON	4078			
716284	91	W	7	37	15044	R9.67	3.668	33.874114	-118.227251		OR	1	ACACIA	4136			
716285	91	E	7	37	15044	R10.13	4.128	33.873494	-118.219285		OR	1	ALAMEDA	4079			
716287	91	E	7	37	15044	R10.48	4.478	33.873361	-118.213213		OR	1	SANTA FE	4080			
716289	91	W	7	37	15044	R11.03	5.028	33.872905	-118.203748		OR	1	LONG BEACH	4507			
716290	91	E	7	37	15044	R11.03	5.028	33.872655	-118.203751		OR	1	LONG BEACH 1	4081			
716292	91	W	7	37	43000	R11.78	5.778	33.87619	-118.191575		OR	1	ATLANTIC	3329			
716294	91	E	7	37	43000	R12.2	6.198	33.876737	-118.184403		OR	1	ATLANTIC 2	3292			
716295	91	W	7	37	43000	R12.57	6.568	33.876997	-118.177986	.405	ML	5	ORANGE	2168			
716296	91	E	7	37	43000	R12.57	6.568	33.876767	-118.177981	.53	ML	5	ORANGE	2168			
716297	91	W	7	37	43000	R13.01	7.008	33.876459	-118.1704		OR	1	CHERRY	3328			
716298	91	E	7	37	43000	R13.26	7.258	33.875898	-118.166089		OR	1	CHERRY	3293			
716299	91	W	7	37	43000	R13.51	7.508	33.876117	-118.161745		OR	1	PARAMOUNT	3327			
716300	91	E	7	37	43000	R13.69	7.688	33.876265	-118.158652		OR	1	PARAMOUNT	3294			
716301	91	W	7	37	43000	R14.04	8.038	33.877134	-118.152656		OR	1	DOWNEY	3326			
716302	91	E	7	37	4982	R14.21	8.208	33.876929	-118.149691		OR	1	DOWNEY 2	4505			
716303	91	W	7	37	4982	R14.55	8.548	33.877179	-118.143773		OR	1	LAKEWOOD SB	3325			
716304	91	E	7	37	4982	R14.59	8.588	33.876989	-118.143077		OR	1	LAKEWOOD SB	3295			
716305	91	W	7	37	4982	R14.65	8.648	33.877201	-118.142032		OR	1	LAKEWOOD NB	3324			
716306	91	E	7	37	4982	R14.8	8.798	33.877024	-118.139428		OR	1	LAKEWOOD NB	3296			
716307	91	E	7	37	4982	R15.22	9.218	33.8765	-118.132216		OR	1	CLARK	3297			
716309	91	E	7	37	4982	R15.76	9.758	33.87605	-118.122915		OR	1	BELLFLOWER 2	3298			
716310	91	W	7	37	4982	R15.54	9.538	33.87621	-118.126705		OR	1	BELLFLOWER 1	3323			
716311	91	W	7	37	4982	R16.22	10.218	33.876731	-118.114918	.52	ML	5	CALIFORNIA	2169			
716312	91	E	7	37	4982	R16.22	10.218	33.876464	-118.114961	.52	ML	6	CALIFORNIA	2169			
716313	91	E	7	37	12552	R16.8	10.798	33.876234	-118.104961	.575	ML	3	W OF 605	2384			
716314	91	W	7	37	12552	R16.8	10.798	33.876465	-118.104925	.575	ML	4	W OF 605	2384			
716315	91	E	7	37	2896	R17.96	11.958	33.876317	-118.084773		OR	1	PIONEER SB	3300			
716316	91	W	7	37	2896	R17.96	11.958	33.876536	-118.084783		OR	1	PIONEER SB	3322			
716317	91	W	7	37	2896	R18.21	12.208	33.87657	-118.080438		OR	1	PIONEER NB	3321			
716318	91	E	7	37	2896	R18.21	12.208	33.876324	-118.080425		OR	1	PIONEER NB	3301			
716319	91	E	7	37	12552	R18.54	12.538	33.876358	-118.074686		OR	1	NORWALK SB	3302			
716320	91	W	7	37	12552	R18.5	12.498	33.876583	-118.075397		OR	1	NORWALK SB	3320			
716321	91	E	7	37	12552	R18.77	12.768	33.876366	-118.070702		OR	1	NORWALK NB	3303			
716322	91	W	7	37	12552	R18.7	12.698	33.876613	-118.071914		OR	1	NORWALK NB	3319			
716323	91	W	7	37	12552	R19.06	13.058	33.876119	-118.065686		OR	1	BLOOMFIELD	3318			
716325	91	W	7	37	12552	R20.14	14.138	33.866819	-118.050661		OR	1	183RD	3316			
716328	101	S	7	37	44000	2.08	3.428	34.067067	-118.254688	.365	ML	4	EDGEWARE	2076			
716330	101	N	7	37	44000	2.42	3.768	34.06933	-118.259931		OR	1	GLENDALE	3284			
716331	101	S	7	37	44000	2.56	3.908	34.070002	-118.262279	.355	ML	4	GLENDALE	3004			
716332	101	S	7	37	44000	2.79	4.138	34.071462	-118.265891		OR	1	ALVARADO	3281			
716333	101	N	7	37	44000	2.94	4.288	34.072657	-118.268106		OR	1	ALVARADO	3285			
716334	101	N	7	37	44000	3.28	4.628	34.074945	-118.273396		OR	1	RAMPART	3286			
716335	101	S	7	37	44000	3.28	4.628	34.074797	-118.273463		OR	1	RAMPART	3280			
716336	101	S	7	37	44000	3.73	5.078	34.076926	-118.280908		OR	1	SILVER LAKE	3003			
716337	101	N	7	37	44000	3.84	5.188	34.077518	-118.282724	.46	ML	4	SILVER LAKE	3287			
716338	57	S	7	37	66070	R11.38	23.282	34.115919	-117.824413		OR	1	AUTO CENTER	4273			
716339	101	S	7	37	44000	4.2	5.548	34.078365	-118.288977	.525	ML	4	VERMONT	3002			
716340	101	N	7	37	44000	4.51	5.858	34.081134	-118.29347		OR	1	VERMONT 2	3288			
716341	101	S	7	37	44000	4.78	6.128	34.082786	-118.297762		OR	1	MELROSE	3279			
716342	101	N	7	37	44000	5.09	6.438	34.085801	-118.301771		OR	1	NORMANDIE	3289			
716343	101	S	7	37	44000	5.09	6.438	34.085657	-118.301901		FR	1	NORMANDIE	3289			
716344	101	S	7	37	44000	5.48	6.828	34.089949	-118.306085		OR	1	SANTA MONICA	3278			
716345	101	N	7	37	44000	5.48	6.828	34.090089	-118.305929		FR	1	SANTA MONICA	3278			
716346	101	N	7	37	44000	5.9	7.248	34.094618	-118.310464		OR	1	WESTERN	3290			
716347	101	S	7	37	44000	5.9	7.248	34.094488	-118.310649		FR	1	WESTERN	3290			
716348	101	S	7	37	44000	6.1	7.448	34.096382	-118.313222		OR	1	SUNSET	3277			
716349	101	S	7	37	44000	6.36	7.708	34.099575	-118.315495		OR	1	HOLLYWOOD	3159			
716351	101	S	7	37	44000	6.99	8.338	34.104365	-118.323801		OR	1	ARGYLE	3162			
716352	101	N	7	37	44000	7.21	8.558	34.105922	-118.327165		OR	1	ARGYLE	3161			
716353	101	S	7	37	44000	7.27	8.618	34.106229	-118.328138		OR	1	CAHUENGA 1	3163			
716355	101	N	7	37	44000	8.11	9.458	34.115601	-118.33666		OR	1	CAHUENGA	3165			
716356	101	S	7	37	44000	9.31	10.658	34.129747	-118.348132		OR	1	BARHAM	3166			
716358	101	S	7	37	44000	10.04	11.388	34.134933	-118.358849		OR	1	LANKERSHIM	3168			
716359	101	N	7	37	44000	10.53	11.878	34.139643	-118.365139	.565	ML	5	LANKERSHIM	3169			
716360	101	S	7	37	44000	10.53	11.878	34.139513	-118.36535		OR	1	VENTURA	3170			
716362	101	S	7	37	44000	11.17	12.518	34.147297	-118.371049		OR	1	VINELAND	3171			
716363	101	N	7	37	44000	11.53	12.878	34.151437	-118.374683		OR	1	MOORPARK	3172			
716364	101	N	7	37	44000	11.98	13.356	34.154581	-118.381115		OR	1	TUJUNGA	3397			
716365	101	S	7	37	44000	12.75	14.067	34.154314	-118.394541		OR	1	LAUREL CANYON	3423			
716366	101	S	7	37	44000	13.8	15.117	34.156627	-118.412272		OR	1	COLDWATER CANYON	3422			
716367	101	N	7	37	44000	13.98	15.356	34.156829	-118.415379		OR	1	COLDWATER CANYON	3399			
716368	101	S	7	37	44000	15.81	17.127	34.156121	-118.44689		OR	1	VAN NUYS	3420			
716369	101	N	7	37	44000	16.01	17.386	34.15746	-118.450006		OR	1	VAN NUYS	3401			
716370	101	S	7	37	44000	16.7	18.017	34.159347	-118.461778		OR	1	SEPULVEDA	3419			
716371	101	N	7	37	44000	17.59	18.966	34.165132	-118.474715		OR	1	HASKELL	3032			
716372	101	N	7	37	44000	20.34	21.699	34.171285	-118.520359		OR	1	WHITE OAK	3402			
716373	101	S	7	37	44000	20.96	22.292	34.171531	-118.531109		OR	1	BURBANK	3415			
716374	101	N	7	37	44000	21.38	22.739	34.173406	-118.538066		OR	1	RESEDA	3403			
716375	101	S	7	37	44000	22.07	23.402	34.173426	-118.550079		OR	1	TAMPA	3414			
716376	101	N	7	37	44000	22.36	23.719	34.17368	-118.555198		OR	1	TAMPA	3404			
716377	101	S	7	37	44000	23.22	24.552	34.172374	-118.570043		OR	1	WINNETKA	3413			
716378	101	N	7	37	44000	23.4	24.759	34.171556	-118.573031		OR	1	WINNETKA	3405			
716379	101	S	7	37	44000	24.23	25.562	34.167855	-118.586613		OR	1	DE SOTO	3412			
716380	101	N	7	37	44000	24.45	25.809	34.168519	-118.590528		OR	1	DE SOTO	3406			
716381	101	S	7	37	44000	24.76	26.092	34.16912	-118.595733		OR	1	CANOGA	3411			
716382	101	S	7	37	44000	25.26	26.592	34.17043	-118.60432		OR	1	TOPANGA NB	3410			
716383	101	S	7	37	44000	25.39	26.722	34.170677	-118.606564		OR	1	TOPANGA SB	3409			
716384	101	N	7	37	44000	25.45	26.809	34.170894	-118.607747		OR	1	TOPANGA CYN	4156			
716385	101	S	7	37	44000	25.67	27.002	34.169734	-118.611241		OR	1	VENTURA 1	3408			
716386	101	N	7	37	44000	26.86	28.219	34.162351	-118.629794		OR	1	WOODLAKE	4157			
716387	101	S	7	37	44000	27.26	28.592	34.159836	-118.636043		OR	1	MULHOLLAND	3407			
716388	101	N	7	37	44000	27.51	28.869	34.158544	-118.640131		OR	1	LONG VALLEY	4158			
716389	101	S	7	37	90310	28.12	29.452	34.1544	-118.649487		OR	1	PKWY CALABASAS 1	4177			
716390	101	S	7	37	90310	29.5	30.832	34.149135	-118.672472	.79	ML	5	CALABASAS	2634			
716391	101	S	7	37	90310	30	31.332	34.151032	-118.680765	.76	ML	4	TRUCK STOP	2635			
716392	101	S	7	37	90310	31.02	32.352	34.148836	-118.697394	.6	ML	4	LAS VIRGENES 1	4176			
716395	101	S	7	37		32.55	33.882	34.138582	-118.720114		OR	1	LIBERTY CANYON RD 1	4173			
716397	101	N	7	37	394	32.9	34.259	34.138072	-118.726233		OR	1	LIBERTY CANYON RD 2	4162			
716399	101	S	7	37	394	34.91	36.242	34.145654	-118.759052		OR	1	KANAN	4171			
716400	101	S	7	37	394	36.07	37.402	34.146952	-118.779156		OR	1	REYES ADOBE	4170			
716402	105	W	7	37	44000	R.6	.6	33.931618	-118.394435	.75	ML	3	SEPULVEDA / SELBY	2599			
716403	105	E	7	37	44000	R.9	.9	33.931132	-118.389223		OR	1	HUGHES	4584			
716404	105	W	7	37	44000	R.9	.9	33.931388	-118.389223	.35	ML	3	HUGHES	4584			
716405	105	W	7	37	44000	R1.3	1.3	33.931349	-118.382283	.45	ML	4	DOUGLAS	2600			
716406	105	E	7	37	44000	R1.8	1.8	33.929816	-118.373757		OR	1	IMPERIAL 1	4585			
716407	105	W	7	37	44000	R1.8	1.8	33.93015	-118.373771	.65	ML	3	IMPERIAL 1	4585			
716409	105	W	7	37	32548	R2.6	2.6	33.932384	-118.3602	.75	ML	3	INGLEWOOD	2612			
716410	105	E	7	37	32548	R3.1	3.1	33.933294	-118.351898		OR	1	HAWTHORNE	4807			
716411	105	W	7	37		R3.3	3.3	33.932736	-118.3484		OR	1	IMPERIAL 3	4808			
716412	105	E	7	37	32548	R3.6	3.6	33.930073	-118.344285		OR	1	IMPERIAL 3	4669			
716413	105	W	7	37	32548	R4	4	33.926558	-118.338643	.6	ML	4	118TH	2613			
716414	105	E	7	37	36546	R4.2	4.2	33.924911	-118.335537	.5	ML	4	YUKON	2614			
716415	105	W	7	37	36546	R4.5	4.5	33.925127	-118.330354		OR	1	CRENSHAW SB	4809			
716416	105	E	7	37	36546	R4.6	4.6	33.924855	-118.32862		OR	1	CRENSHAW SB	4810			
716417	105	W	7	37	32548	R4.8	4.8	33.925436	-118.325192		OR	1	CRENSHAW NB	4811			
716418	105	E	7	37	32548	R4.9	4.9	33.925162	-118.323479		OR	1	CRENSHAW NB	4812			
716419	105	E	7	37	32548	R5.5	5.5	33.925238	-118.313092	.55	ML	4	WILTON	2585			
716420	105	W	7	37	32548	R5.5	5.5	33.925579	-118.313116	.6	ML	4	WILTON	2586			
716421	105	E	7	37		R6	6	33.926392	-118.304528	.55	ML	4	NORMANDIE	2587			
716422	105	W	7	37		R6	6	33.926754	-118.304542	.5	ML	4	NORMANDIE	2588			
716423	105	W	7	37		R6.5	6.5	33.928605	-118.29615		OR	1	VERMONT	4570			
716424	105	E	7	37		R6.6	6.6	33.928424	-118.29444	.6	ML	5	VERMONT	2589			
716426	105	W	7	37	44000	R7.1	7.1	33.928915	-118.285761	.495	ML	4	HOOVER	2590			
716427	105	E	7	37	44000	R7.8	7.8	33.927891	-118.273645	.32	ML	3	MAIN	2637			
716428	105	W	7	37	44000	R7.8	7.8	33.928261	-118.273648	.55	ML	3	MAIN	2637			
716430	105	E	7	37	44000	R7.55	7.55	33.928419	-118.277962		FF	2	SB 110 TO EB 105	2920			
716431	105	E	7	37	44000	R8.2	8.2	33.927305	-118.266557	.3	ML	4	AVALON	2638			
716432	105	W	7	37	44000	R8.2	8.2	33.927683	-118.266559	.3	HV	1	AVALON	2638			
716433	105	E	7	37	44000	R8.4	8.4	33.927289	-118.263121	.3	ML	4	STANFORD	2639			
716434	105	W	7	37	44000	R8.4	8.4	33.927654	-118.263124	.3	ML	4	STANFORD	2640			
716435	105	W	7	37	44000	R8.8	8.8	33.92794	-118.256279		OR	1	CENTRAL	4834			
716436	105	E	7	37		R9	9	33.928141	-118.252891		OR	1	CENTRAL	4835			
716437	105	W	7	37		R9.5	9.5	33.928838	-118.244115	.65	ML	3	COMPTON	2641			
716438	105	E	7	37		R9.7	9.7	33.928223	-118.240518		OR	1	WILMINGTON	4836			
716439	105	W	7	37		R10.1	10.1	33.928184	-118.233573		OR	1	WILMINGTON	4837			
716440	105	E	7	37		R10.5	10.5	33.929161	-118.226832	.6	ML	3	MONA	2642			
716441	105	W	7	37		R10.5	10.5	33.929479	-118.226883	.4	ML	3	MONA	2642			
716442	105	E	7	37		R10.9	10.9	33.929098	-118.220055	.6	ML	3	STATE	2643			
716443	105	W	7	37		R10.9	10.9	33.929386	-118.220032	.45	ML	3	STATE	2643			
716444	105	W	7	37	44574	R11.4	11.4	33.926113	-118.212249		OR	1	LONG BEACH 1	4838			
716445	105	W	7	37	44574	R11.6	11.6	33.924777	-118.209134		OR	1	LONG BEACH 2	4839			
716446	105	E	7	37	44574	R11.7	11.7	33.923785	-118.207757		OR	1	LONG BEACH SB	4840			
716447	105	E	7	37	44574	R11.9	11.9	33.922422	-118.20466		OR	1	LONG BEACH NB	4841			
716448	105	W	7	37	44574	R12.1	12.1	33.921331	-118.201425	.5	ML	3	BULLIS	2644			
716449	105	E	7	37	44574	R12.6	12.6	33.917731	-118.194032	.65	ML	4	HARRIS	2646			
716450	105	W	7	37	44574	R12.6	12.6	33.918043	-118.193865	.455	ML	4	HARRIS	2645			
716451	105	W	7	37	44574	R13.01	13.01	33.915511	-118.187405		FF	2	NB 710 TO WB 105	2903			
716452	105	W	7	37	44574	R13.21	13.21	33.914378	-118.184198		FF	1	SB 710 TO WB 105	2904			
716453	105	E	7	37	44574	R13.8	13.8	33.911105	-118.174619	.305	ML	3	GARFIELD 1	2636			
716454	105	W	7	37	44574	R13.8	13.8	33.911423	-118.174572		OR	1	GARFIELD 1	4833			
716455	105	W	7	37	55618	R14.1	14.1	33.911194	-118.169366		OR	1	GARFIELD 2 TO 710	4832			
716456	105	E	7	37	55618	R14.4	14.4	33.91131	-118.164179	.47	ML	5	FACADE	2592			
716457	105	W	7	37	55618	R14.4	14.4	33.911652	-118.164198	.55	ML	5	FACADE	2593			
716458	105	E	7	37	73080	R14.8	14.8	33.912001	-118.157276		OR	1	PARAMOUNT	4578			
716459	105	W	7	37	73080	R14.9	14.9	33.912441	-118.155588	.45	ML	3	MERKEL	2594			
716460	105	E	7	37	73080	R15.3	15.3	33.912739	-118.148633	.4	ML	3	GARDENDALE	2595			
716461	105	W	7	37	73080	R15.3	15.3	33.913023	-118.148672	.35	ML	3	GARDENDALE	2596			
716462	105	E	7	37	19766	R15.6	15.6	33.9129	-118.143428		OR	1	LAKEWOOD SB	4579			
716463	105	W	7	37	19766	R15.6	15.6	33.913204	-118.143449		OR	1	LAKEWOOD 1	4580			
716464	105	E	7	37	19766	R15.9	15.9	33.91291	-118.138216		OR	1	LAKEWOOD NB	4581			
716466	105	E	7	37	19766	R16.3	16.3	33.912952	-118.131271	.45	ML	3	ARDIS	2598			
716467	105	W	7	37	19766	R16.5	16.5	33.913234	-118.12779		OR	1	BELLFLOWER 1	4583			
716468	105	E	7	37	19766	R16.8	16.8	33.91319	-118.122603		OR	1	BELLFLOWER 2	4582			
716470	105	E	7	37	19766	R17.3	17.3	33.913689	-118.113948	.665	ML	4	CARFAX	2557			
716471	105	W	7	37	19766	R17.3	17.3	33.914009	-118.113945	.55	ML	4	CARFAX	2557			
716473	110	N	7	37	44000	R1.58	1.58	33.758627	-118.28954		OR	1	JS GIBSON	3829			
716474	110	N	7	37	44000	2.84	2.77	33.772948	-118.279693		OR	1	Harry S. Bridges	3830			
716475	110	N	7	37	44000	3.38	3.31	33.78064	-118.280253		OR	1	ANAHEIM	3831			
716476	110	N	7	37	44000	4.17	4.1	33.791949	-118.282519		OR	1	PCH	3832			
716477	110	N	7	37		5.38	5.31	33.807904	-118.287726		OR	1	SEPULVEDA 1	3833			
716478	110	N	7	37		6.84	6.77	33.82907	-118.28727		OR	1	220TH	3835			
716479	110	N	7	37		7.98	7.91	33.845433	-118.285155		OR	1	TORRANCE	3836			
716480	110	N	7	37	44000	9.21	9.14	33.863231	-118.284914		OR	1	190TH	3173			
716481	110	S	7	37	44000	9.36	9.29	33.865396	-118.285083	.67	ML	3	S OF 91	2258			
716482	110	N	7	37	44000	9.68	9.61	33.870044	-118.28482		FF	2	NB 110 TO EB 91	2259			
716484	110	N	7	37	44000	10.71	10.64	33.884861	-118.285153	.77	ML	5	GARDENA	2242			
716485	110	S	7	37	44000	10.71	10.64	33.884866	-118.28555	.555	ML	6	GARDENA	2242			
716486	110	N	7	37	44000	11.22	11.15	33.892333	-118.285489		OR	1	REDONDO BEACH	4444			
716487	110	S	7	37	44000	11.11	11.04	33.890677	-118.285802		OR	1	REDONDO BEACH	4443			
716488	110	S	7	37	44000	11.73	11.66	33.899562	-118.286804		OR	1	ROSECRANS	3069			
716489	110	N	7	37	44000	11.97	11.9	33.903061	-118.2864		OR	1	ROSECRANS WB	3177			
716490	110	N	7	37	44000	12.24	12.17	33.90698	-118.286419	.445	ML	5	137TH	2195			
716491	110	S	7	37	44000	12.24	12.17	33.906991	-118.286756	.515	ML	5	137TH	2195			
716492	110	S	7	37	44000	12.76	12.69	33.914535	-118.286578		OR	1	EL SEGUNDO	3068			
716493	110	N	7	37	44000	12.86	12.79	33.915926	-118.285841		OR	1	EL SEGUNDO	3178			
716494	110	S	7	37	44000	13.13	13.06	33.919393	-118.284015	.32	ML	5	126TH	2243			
716495	110	N	7	37	44000	13.13	13.06	33.919346	-118.283589	.27	ML	5	126TH	2243			
716496	110	N	7	37	44000	14.29	14.22	33.93561	-118.27973		OR	1	IMPERIAL 2	3179			
716498	110	N	7	37	44000	15.1	15.03	33.947463	-118.279359		OR	1	CENTURY	3180			
716499	110	N	7	37	44000	15.36	15.29	33.951161	-118.279899	.39	ML	5	94TH	2244			
716500	110	S	7	37	44000	15.36	15.29	33.95115	-118.280258	.795	ML	6	94TH	2244			
716501	110	N	7	37	44000	15.88	15.81	33.958618	-118.280545		OR	1	MANCHESTER1	3181			
716502	110	S	7	37	44000	15.88	15.81	33.958616	-118.281057		OR	1	MANCHESTER1	3066			
716503	110	N	7	37	44000	16.02	15.95	33.960648	-118.280531		OR	1	MANCHESTER2	3182			
716504	110	S	7	37	44000	16.16	16.09	33.962692	-118.280984		OR	1	MANCHESTER2	3065			
716507	110	N	7	37	44000	16.58	16.51	33.968834	-118.280651		FR	1	76TH	3064			
716508	110	N	7	37	44000	17.13	17.06	33.976848	-118.280643		OR	1	FLORENCE	3183			
716509	110	S	7	37	44000	16.58	16.51	33.968828	-118.28101		OR	1	76TH	3064			
716510	110	S	7	37	44000	17.88	17.81	33.987824	-118.280807		OR	1	SLAUSON	3062			
716511	110	N	7	37	44000	17.97	17.9	33.989159	-118.280238		OR	1	SLAUSON	3185			
716512	110	N	7	37	44000	18.64	18.57	33.998622	-118.280613		OR	1	51ST	3186			
716513	110	S	7	37	44000	18.64	18.57	33.998609	-118.280951		FR	1	51ST	3186			
716514	110	S	7	37	44000	18.89	18.82	34.002226	-118.28122		OR	1	VERNON	3061			
716515	110	N	7	37	44000	19.16	19.09	34.006152	-118.280854		OR	1	VERNON	3187			
716516	110	S	7	37	44000	19.37	19.3	34.009215	-118.281288		OR	1	KING BLVD	3060			
716517	110	N	7	37	44000	19.47	19.4	34.010617	-118.280787		OR	1	KING	3188			
716518	110	N	7	37	44000	21.36	21.29	34.037093	-118.274088		OR	1	WASHINGTON2	3190			
716520	110	S	7	37	44000	21.6	21.53	34.040612	-118.27373		OR	1	11TH	3489			
716521	110	S	7	37	44000	22.31	22.24	34.04828	-118.266145		OR	1	8TH	3490			
716523	110	S	7	37	44000	23.05	22.98	34.055433	-118.256754		OR	1	THIRD	3492			
716524	110	S	7	37	44000	24.46	24.39	34.068002	-118.238015		OR	1	STADIUM	3493			
716526	110	S	7	37	44000	25	24.93	34.074472	-118.233103		OR	1	AMADOR	3494			
716527	118	W	7	37		R1.71	35.241	34.277998	-118.606079		OR	1	TOPANGA CYN	3515			
716528	118	E	7	37		R1.87	35.401	34.277217	-118.60339		OR	1	TOPANGA CYN	3528			
716529	118	E	7	37	44000	R2.8	36.331	34.273354	-118.588108		OR	1	DE SOTO	3527			
716530	118	W	7	37	44000	R2.8	36.331	34.273553	-118.588111		OR	1	DE SOTO	3516			
716531	118	W	7	37	44000	R4.52	38.051	34.272684	-118.558209		OR	1	TAMPA	3518			
716532	118	E	7	37	44000	R4.68	38.211	34.272223	-118.555464		OR	1	TAMPA	3525			
716533	118	W	7	37	44000	R5.65	39.181	34.274745	-118.538826		OR	1	RESEDA	3519			
716534	118	E	7	37	44000	R5.83	39.361	34.275083	-118.535822		OR	1	RESEDA	3524			
716535	118	W	7	37	44000	R7.68	41.211	34.27815	-118.504149		OR	1	BALBOA 1	3520			
716536	118	E	7	37	44000	R7.73	41.261	34.277904	-118.503383		OR	1	BALBOA SB	3523			
716537	118	E	7	37	44000	R7.99	41.521	34.277556	-118.498886		OR	1	BALBOA NB	3522			
716538	118	E	7	37	44000	R8.51	42.041	34.273127	-118.491528		OR	1	HAYVENHURST	3521			
716540	118	W	7	37	44000	R8.93	42.461	34.268987	-118.485999		OR	1	WOODLEY	3529			
716541	118	E	7	37	44000	R8.93	42.461	34.268787	-118.486194	.495	HV	1	WOODLEY	3529			
716543	134	E	7	37	44000	.95	.95	34.153063	-118.359904		OR	1	CAHUENGA BLVD	3107			
716544	134	W	7	37	44000	1.9	1.9	34.154195	-118.343722		OR	1	ALAMEDA SB	3495			
716545	134	W	7	37	8954	2.86	2.86	34.153625	-118.327063		OR	1	BUENA VISTA	3496			
716546	134	E	7	37	8954	3.04	3.04	34.154023	-118.324031		OR	1	BUENA VISTA	3109			
716547	134	W	7	37	44000	3.75	3.75	34.154816	-118.311893		OR	1	FOREST LAWN	3497			
